ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
ProtoKaren-201_neckcheek-1-2,ProtoKaren-201_neckcheek-1,*Ɂbɔᴬ_*boɁ²,2,false,expert,,,,,2
ProtoKaren-202_new-1-1,ProtoKaren-202_new-1,*saNᴬ,2442,false,expert,,,,,1
ProtoKaren-204_obtainreceivetakeget-1-1,ProtoKaren-204_obtainreceivetakeget-1,*neᴮ,2468,false,expert,,,,,1
ProtoKaren-205_oldofhumans-1-1,ProtoKaren-205_oldofhumans-1,*braᴮ,2480,false,expert,,,,,1
ProtoKaren-206_oldofthings-1-1,ProtoKaren-206_oldofthings-1,*lejᴬ_*laN¹,2493,false,expert,,,,,1
ProtoKaren-206_oldofthings-1-2,ProtoKaren-206_oldofthings-1,*lejᴬ_*laN¹,2495,false,expert,,,,,2
ProtoKaren-207_one-1-1,ProtoKaren-207_one-1,*t-laᵀ,2505,false,expert,,,,,1
ProtoKaren-207_one-1-2,ProtoKaren-207_one-1,*t-laᵀ,2506,false,expert,,,,,2
ProtoKaren-208_openthemouth-1-1,ProtoKaren-208_openthemouth-1,*ɁaNᴬ,2520,false,expert,,,,,1
ProtoKaren-209_oxbullcow-1-1,ProtoKaren-209_oxbullcow-1,*boᴮ,2531,false,expert,,,,,1
ProtoKaren-210_palmofthehand-1-1,ProtoKaren-210_palmofthehand-1,*ɲaᴬ,2540,false,expert,,,,,1
ProtoKaren-211_pangolinanteater-1-1,ProtoKaren-211_pangolinanteater-1,*joᴬ,2547,false,expert,,,,,1
ProtoKaren-212_parrotparakeet-1-1,ProtoKaren-212_parrotparakeet-1,*kiᴮ,2559,false,expert,,,,,1
ProtoKaren-213_pathtrailway-1-1,ProtoKaren-213_pathtrailway-1,*glɛᴬ,2570,false,expert,,,,,1
ProtoKaren-214_peacock-1-1,ProtoKaren-214_peacock-1,*braɁᴰ,2579,false,expert,,,,,1
ProtoKaren-215_pencoop-1-1,ProtoKaren-215_pencoop-1,*k-bɔŋᴬ,2591,false,expert,,,,,1
ProtoKaren-215_pencoop-1-2,ProtoKaren-215_pencoop-1,*k-bɔŋᴬ,2590,false,expert,,,,,2
ProtoKaren-216_penis-1-1,ProtoKaren-216_penis-1,*teᴮ,2604,false,expert,,,,,1
ProtoKaren-217_pheasant-1-1,ProtoKaren-217_pheasant-1,*reɁᴰ,2616,false,expert,,,,,1
ProtoKaren-218_pig-1-1,ProtoKaren-218_pig-1,*thɔɁᴰ,315,false,expert,,,,,1
ProtoKaren-219_pile-1-1,ProtoKaren-219_pile-1,*plomᴮ,2637,false,expert,,,,,1
ProtoKaren-220_pointedasofneedlessharppoint-1-1,ProtoKaren-220_pointedasofneedlessharppoint-1,*cuᴬ,2649,false,expert,,,,,1
ProtoKaren-221_pole-1-1,ProtoKaren-221_pole-1,*thuNᴮ,2662,false,expert,,,,,1
ProtoKaren-222_porcupine-1-1,ProtoKaren-222_porcupine-1,*sunᴮ,2673,false,expert,,,,,1
ProtoKaren-223_porcupinebrushtailed-1-1,ProtoKaren-223_porcupinebrushtailed-1,*s-Ɂbaᴬ,2682,false,expert,,,,,1
ProtoKaren-223_porcupinebrushtailed-1-2,ProtoKaren-223_porcupinebrushtailed-1,*s-Ɂbaᴬ,2683,false,expert,,,,,2
ProtoKaren-224_pot-1-1,ProtoKaren-224_pot-1,*bəŋᴬ,2693,false,expert,,,,,1
ProtoKaren-225_poundv-1-1,ProtoKaren-225_poundv-1,*dɔŋᴮ,2708,false,expert,,,,,1
ProtoKaren-226_pullup-1-1,ProtoKaren-226_pullup-1,*thɛɁᴰ,2718,false,expert,,,,,1
ProtoKaren-227_pumpkinash-1-1,ProtoKaren-227_pumpkinash-1,*luNᴮ,2725,false,expert,,,,,1
ProtoKaren-228_push-1-1,ProtoKaren-228_push-1,*chaNᴮ,2735,false,expert,,,,,1
ProtoKaren-229_putonwear-1-1,ProtoKaren-229_putonwear-1,*sɔɁᴰ,2755,false,expert,,,,,1
ProtoKaren-230_putonanecklacewear-1-1,ProtoKaren-230_putonanecklacewear-1,*leɁᴰ,2744,false,expert,,,,,1
ProtoKaren-231_putoutthetongue-1-1,ProtoKaren-231_putoutthetongue-1,*hlɛmᴮ,2769,false,expert,,,,,1
ProtoKaren-232_quail-1-1,ProtoKaren-232_quail-1,*hrwiɁᴰ,2778,false,expert,,,,,1
ProtoKaren-233_rabbithare-1-1,ProtoKaren-233_rabbithare-1,*p-Ɂdɛᴬ,2792,false,expert,,,,,1
ProtoKaren-233_rabbithare-1-2,ProtoKaren-233_rabbithare-1,*p-Ɂdɛᴬ,2791,false,expert,,,,,2
ProtoKaren-234_raisefeedanimals-1-1,ProtoKaren-234_raisefeedanimals-1,*Ɂbəᴮ,2804,false,expert,,,,,1
ProtoKaren-235_rattan-1-1,ProtoKaren-235_rattan-1,*reᴮ,2813,false,expert,,,,,1
ProtoKaren-236_reachinto-1-1,ProtoKaren-236_reachinto-1,*ɁboɁᴰ,2825,false,expert,,,,,1
ProtoKaren-237_resin-1-1,ProtoKaren-237_resin-1,*throɁᴰ,2836,false,expert,,,,,1
ProtoKaren-238_rightside-1-1,ProtoKaren-238_rightside-1,*thwɛᴬ,2846,false,expert,,,,,1
ProtoKaren-239_ripecooked-1-1,ProtoKaren-239_ripecooked-1,*ʔminᴬ,2858,false,expert,,,,,1
ProtoKaren-240_roastbystuffingintofreshbamboosections-1-1,ProtoKaren-240_roastbystuffingintofreshbamboosections-1,*deNᴬ,2871,false,expert,,,,,1
ProtoKaren-241_root-1-1,ProtoKaren-241_root-1,*rwiᴮ,2881,false,expert,,,,,1
ProtoKaren-242_rottenbadsmell-1-1,ProtoKaren-242_rottenbadsmell-1,*səŋᴬ,2893,false,expert,,,,,1
ProtoKaren-243_rubcleanpolishscrub-1-1,ProtoKaren-243_rubcleanpolishscrub-1,*thuɁᴰ,2901,false,expert,,,,,1
ProtoKaren-244_salt-1-1,ProtoKaren-244_salt-1,*saᴮ,2910,false,expert,,,,,1
ProtoKaren-245_saltysweet-1-1,ProtoKaren-245_saltysweet-1,*chɨmᴬ,2922,false,expert,,,,,1
ProtoKaren-246_sand-1-1,ProtoKaren-246_sand-1,*hmɛɁᴰ,2934,false,expert,,,,,1
ProtoKaren-247_scaleoffish-1-1,ProtoKaren-247_scaleoffish-1,*s-Ɂbeŋᴮ,2943,false,expert,,,,,1
ProtoKaren-247_scaleoffish-1-2,ProtoKaren-247_scaleoffish-1,*s-Ɂbeŋᴮ,2942,false,expert,,,,,2
ProtoKaren-248_sell-1-1,ProtoKaren-248_sell-1,*caᴬ,2953,false,expert,,,,,1
ProtoKaren-249_serowmountaingoat-1-1,ProtoKaren-249_serowmountaingoat-1,*jajᴬ,2966,false,expert,,,,,1
ProtoKaren-250_seven-1-1,ProtoKaren-250_seven-1,*Ɂnwetᴰ,2973,false,expert,,,,,1
ProtoKaren-250_seven-2-1,ProtoKaren-250_seven-2,*Ɂnweᴬ,2973,false,expert,,,,,1
ProtoKaren-251_sew-1-1,ProtoKaren-251_sew-1,*chaɁᴰ,2986,false,expert,,,,,1
ProtoKaren-252_sharp-1-1,ProtoKaren-252_sharp-1,*thaŋᴬ,2999,false,expert,,,,,1
ProtoKaren-253_sheep-1-1,ProtoKaren-253_sheep-1,*soᴬ,3006,false,expert,,,,,1
ProtoKaren-254_shivering-1-1,ProtoKaren-254_shivering-1,k-hnɔɁᴰ,3018,false,expert,,,,,1
ProtoKaren-254_shivering-1-2,ProtoKaren-254_shivering-1,k-hnɔɁᴰ,3017,false,expert,,,,,2
ProtoKaren-255_shootv-1-1,ProtoKaren-255_shootv-1,*khaɁᴰ,3034,false,expert,,,,,1
ProtoKaren-256_shortlow-1-1,ProtoKaren-256_shortlow-1,*phəᴮ,3047,false,expert,,,,,1
ProtoKaren-257_shoulder-1-1,ProtoKaren-257_shoulder-1,*pleŋᴬ,3059,false,expert,,,,,1
ProtoKaren-258_shovewiththefoot-1-1,ProtoKaren-258_shovewiththefoot-1,*thwɨNᴬ,3067,false,expert,,,,,1
ProtoKaren-259_six-1-1,ProtoKaren-259_six-1,*khrowᴬ,3077,false,expert,,,,,1
ProtoKaren-260_skink-1-1,ProtoKaren-260_skink-1,*blɛɁᴰ,3088,false,expert,,,,,1
ProtoKaren-261_sleeping-1-1,ProtoKaren-261_sleeping-1,*hmejᴬnejᴮ,1981,false,expert,,,,,1
ProtoKaren-261_sleeping-1-2,ProtoKaren-261_sleeping-1,*hmejᴬnejᴮ,3103,false,expert,,,,,2
ProtoKaren-262_slippery-1-1,ProtoKaren-262_slippery-1,*pleᴬ,3113,false,expert,,,,,1
ProtoKaren-263_smellv-1-1,ProtoKaren-263_smellv-1,*nɨmᴬ,3125,false,expert,,,,,1
ProtoKaren-264_snailland-1-1,ProtoKaren-264_snailland-1,*khloᴮ,3136,false,expert,,,,,1
ProtoKaren-265_snailwater-1-1,ProtoKaren-265_snailwater-1,*s_-_ŋwiᴮ,3145,false,expert,,,,,1
ProtoKaren-265_snailwater-1-2,ProtoKaren-265_snailwater-1,*s_-_ŋwiᴮ,3144,false,expert,,,,,2
ProtoKaren-266_snake-1-1,ProtoKaren-266_snake-1,*rowᴮ,3154,false,expert,,,,,1
ProtoKaren-267_soninlaw-1-1,ProtoKaren-267_soninlaw-1,*maɁᴰ,3167,false,expert,,,,,1
ProtoKaren-268_sour-1-1,ProtoKaren-268_sour-1,*chjaNᴮ,3179,false,expert,,,,,1
ProtoKaren-269_spider-1-1,ProtoKaren-269_spider-1,*gaŋᴬ,3192,false,expert,,,,,1
ProtoKaren-270_spitv-1-1,ProtoKaren-270_spitv-1,*thuᴬ,3205,false,expert,,,,,1
ProtoKaren-271_spleen-1-1,ProtoKaren-271_spleen-1,*g-_hmaNᴬ,3216,false,expert,,,,,1
ProtoKaren-271_spleen-1-2,ProtoKaren-271_spleen-1,*g-_hmaNᴬ,3215,false,expert,,,,,2
ProtoKaren-272_splitbamboostrip-1-1,ProtoKaren-272_splitbamboostrip-1,*plaᴮ,3227,false,expert,,,,,1
ProtoKaren-273_sprayv-1-1,ProtoKaren-273_sprayv-1,*pruᴬ,3236,false,expert,,,,,1
ProtoKaren-274_spreadoutamat-1-1,ProtoKaren-274_spreadoutamat-1,*Ɂdaᴬ,3246,false,expert,,,,,1
ProtoKaren-275_squeezemassage-1-1,ProtoKaren-275_squeezemassage-1,*Ɉimᴮ,3259,false,expert,,,,,1
ProtoKaren-276_squirrel-1-1,ProtoKaren-276_squirrel-1,*hliᴮ,3271,false,expert,,,,,1
ProtoKaren-277_standv-1-1,ProtoKaren-277_standv-1,*~thəŋᴮ,3282,false,expert,,,,,1
ProtoKaren-278_star-1-1,ProtoKaren-278_star-1,*chaᴮ,3295,false,expert,,,,,1
ProtoKaren-279_stealv-1-1,ProtoKaren-279_stealv-1,*howᴮ,3308,false,expert,,,,,1
ProtoKaren-280_stingy-1-1,ProtoKaren-280_stingy-1,*Ɉiᴮ,3317,false,expert,,,,,1
ProtoKaren-281_stomach-1-1,ProtoKaren-281_stomach-1,*g-phowᴬ,3325,false,expert,,,,,1
ProtoKaren-281_stomach-1-2,ProtoKaren-281_stomach-1,*g-phowᴬ,3324,false,expert,,,,,2
ProtoKaren-282_stonerock-1-1,ProtoKaren-282_stonerock-1,*loŋᴮ,3338,false,expert,,,,,1
ProtoKaren-283_stringrope-1-1,ProtoKaren-283_stringrope-1,*blejᴬ,3351,false,expert,,,,,1
ProtoKaren-284_suck-1-1,ProtoKaren-284_suck-1,*cwiKᴰ,3364,false,expert,,,,,1
ProtoKaren-285_sun-1-1,ProtoKaren-285_sun-1,*mɨᴮ,3375,false,expert,,,,,1
ProtoKaren-286_sunlighthot-1-1,ProtoKaren-286_sunlighthot-1,*goᴮ,3388,false,expert,,,,,1
ProtoKaren-287_swayswing-1-1,ProtoKaren-287_swayswing-1,*thuᴮ,3402,false,expert,,,,,1
ProtoKaren-288_swollenswelling-1-1,ProtoKaren-288_swollenswelling-1,*hɲɔɁᴰ,3410,false,expert,,,,,1
ProtoKaren-289_tail-1-1,ProtoKaren-289_tail-1,*meᴮ,3423,false,expert,,,,,1
ProtoKaren-290_tastelessfaded-1-1,ProtoKaren-290_tastelessfaded-1,*plaᴬ,3436,false,expert,,,,,1
ProtoKaren-291_ten-1-1,ProtoKaren-291_ten-1,*chejᴬ,3445,false,expert,,,,,1
ProtoKaren-292_tendon-1-1,ProtoKaren-292_tendon-1,*thwaNᴮ,3458,false,expert,,,,,1
ProtoKaren-293_termite-1-1,ProtoKaren-293_termite-1,*b-ɁwaNᴬ,3466,false,expert,,,,,1
ProtoKaren-293_termite-1-2,ProtoKaren-293_termite-1,*b-ɁwaNᴬ,3467,false,expert,,,,,2
ProtoKaren-294_termitewinged-1-1,ProtoKaren-294_termitewinged-1,*biᴮ,3485,false,expert,,,,,1
ProtoKaren-295_termitemound-1-1,ProtoKaren-295_termitemound-1,*ploŋᴮ,3500,false,expert,,,,,1
ProtoKaren-296_thick-1-1,ProtoKaren-296_thick-1,*ɁdwɨNᴬ,3511,false,expert,,,,,1
ProtoKaren-297_thinasofcloth-1-1,ProtoKaren-297_thinasofcloth-1,*Ɂbᴬ,3518,false,expert,,,,,1
ProtoKaren-298_thousand-1-1,ProtoKaren-298_thousand-1,*hreŋᴬ,3528,false,expert,,,,,1
ProtoKaren-298_thousand-2-1,ProtoKaren-298_thousand-2,*g-thɔNᴬ,3529,false,expert,,,,,1
ProtoKaren-298_thousand-2-2,ProtoKaren-298_thousand-2,*g-thɔNᴬ,3530,false,expert,,,,,2
ProtoKaren-299_threadaneedle-1-1,ProtoKaren-299_threadaneedle-1,*dowᴮ,3545,false,expert,,,,,1
ProtoKaren-300_three-1-1,ProtoKaren-300_three-1,*səmᴬ,3557,false,expert,,,,,1
ProtoKaren-301_tick-1-1,ProtoKaren-301_tick-1,*khejᴮ,3570,false,expert,,,,,1
ProtoKaren-302_tieastring-1-1,ProtoKaren-302_tieastring-1,*cəŋᴬ,3581,false,expert,,,,,1
ProtoKaren-303_tiger-1-1,ProtoKaren-303_tiger-1,*keᴬ,3594,false,expert,,,,,1
ProtoKaren-304_tilted-1-1,ProtoKaren-304_tilted-1,*khiŋᴬ,3607,false,expert,,,,,1
ProtoKaren-305_toad-1-1,ProtoKaren-305_toad-1,*Ɂdeᴮsowᴮ,1498,false,expert,,,,,1
ProtoKaren-305_toad-1-2,ProtoKaren-305_toad-1,*Ɂdeᴮsowᴮ,3618,false,expert,,,,,2
ProtoKaren-306_tomorrow-1-1,ProtoKaren-306_tomorrow-1,*~rɔᴬ,3640,false,expert,,,,,1
ProtoKaren-307_tongue-1-1,ProtoKaren-307_tongue-1,*bleᴬ,3654,false,expert,,,,,1
ProtoKaren-308_torn-1-1,ProtoKaren-308_torn-1,*dɛɁᴰ,3667,false,expert,,,,,1
ProtoKaren-308_torn-2-1,ProtoKaren-308_torn-2,*dwɛɁᴰ,16,false,expert,,,,,1
ProtoKaren-309_tortoise-1-1,ProtoKaren-309_tortoise-1,*kliɁᴰ,3680,false,expert,,,,,1
ProtoKaren-310_tread-1-1,ProtoKaren-310_tread-1,*jamᴮ,3693,false,expert,,,,,1
ProtoKaren-311_trunkofatreefirewood-1-1,ProtoKaren-311_trunkofatreefirewood-1,*məŋᴮ,3704,false,expert,,,,,1
ProtoKaren-312_trunkofanelephant-1-1,ProtoKaren-312_trunkofanelephant-1,*k-mlɔNᴬ,3714,false,expert,,,,,1
ProtoKaren-312_trunkofanelephant-1-2,ProtoKaren-312_trunkofanelephant-1,*k-mlɔNᴬ,3713,false,expert,,,,,2
ProtoKaren-313_two-1-1,ProtoKaren-313_two-1,*k-hnejᴬ,3727,false,expert,,,,,1
ProtoKaren-313_two-1-2,ProtoKaren-313_two-1,*k-hnejᴬ,3726,false,expert,,,,,2
ProtoKaren-314_urine-1-1,ProtoKaren-314_urine-1,*chejᴮ,3740,false,expert,,,,,1
ProtoKaren-315_vagina-1-1,ProtoKaren-315_vagina-1,*linᴮ,3752,false,expert,,,,,1
ProtoKaren-316_vomitv-1-1,ProtoKaren-316_vomitv-1,*prɔɁᴰ,3763,false,expert,,,,,1
ProtoKaren-317_vulture-1-1,ProtoKaren-317_vulture-1,*hlaŋᴬᴮ_k-daɁᴰ,3775,false,expert,,,,,1
ProtoKaren-317_vulture-1-2,ProtoKaren-317_vulture-1,*hlaŋᴬᴮ_k-daɁᴰ,3777,false,expert,,,,,2
ProtoKaren-317_vulture-1-3,ProtoKaren-317_vulture-1,*hlaŋᴬᴮ_k-daɁᴰ,3776,false,expert,,,,,3
ProtoKaren-318_waist-1-1,ProtoKaren-318_waist-1,*j-Ɂdeᴬ,3804,false,expert,,,,,1
ProtoKaren-318_waist-1-2,ProtoKaren-318_waist-1,*j-Ɂdeᴬ,2413,false,expert,,,,,2
ProtoKaren-319_wart-1-1,ProtoKaren-319_wart-1,*thuɁᴰ,3831,false,expert,,,,,1
ProtoKaren-320_warm-1-1,ProtoKaren-320_warm-1,*lamᴬ,3818,false,expert,,,,,1
ProtoKaren-321_washtheface-1-1,ProtoKaren-321_washtheface-1,*blaᴮ,3850,false,expert,,,,,1
ProtoKaren-322_washclothes-1-1,ProtoKaren-322_washclothes-1,*chrowᴮ,3839,false,expert,,,,,1
ProtoKaren-323_wasp-1-1,ProtoKaren-323_wasp-1,*Ɂdeᴬ,3862,false,expert,,,,,1
ProtoKaren-323_wasp-1-2,ProtoKaren-323_wasp-1,*Ɂdeᴬ,2413,false,expert,,,,,2
ProtoKaren-324_water-1-1,ProtoKaren-324_water-1,*thejᴬ,3878,false,expert,,,,,1
ProtoKaren-325_wearashoulderbag-1-1,ProtoKaren-325_wearashoulderbag-1,*chɛŋᴬ,3891,false,expert,,,,,1
ProtoKaren-326_weaveclothloom-1-1,ProtoKaren-326_weaveclothloom-1,*thaᴮ,3916,false,expert,,,,,1
ProtoKaren-327_weavebaskets-1-1,ProtoKaren-327_weavebaskets-1,*thɛŋᴬ,3903,false,expert,,,,,1
ProtoKaren-328_weevil-1-1,ProtoKaren-328_weevil-1,*roŋᴮ,3927,false,expert,,,,,1
ProtoKaren-329_wet-1-1,ProtoKaren-329_wet-1,*cɔᴮ,3938,false,expert,,,,,1
ProtoKaren-330_white-1-1,ProtoKaren-330_white-1,*Ɂbwaᴬ,3951,false,expert,,,,,1
ProtoKaren-331_wide-1-1,ProtoKaren-331_wide-1,*lɛᴮ,3963,false,expert,,,,,1
ProtoKaren-332_wife-1-1,ProtoKaren-332_wife-1,*hmaᴬ,3977,false,expert,,,,,1
ProtoKaren-333_wild-1-1,ProtoKaren-333_wild-1,*miᴬ,316,false,expert,,,,,1
ProtoKaren-334_win-1-1,ProtoKaren-334_win-1,*nɨŋᴬ,4002,false,expert,,,,,1
ProtoKaren-335_wing-1-1,ProtoKaren-335_wing-1,*ɁdeɁᴰ,4012,false,expert,,,,,1
ProtoKaren-336_wrongmistakeerror-1-1,ProtoKaren-336_wrongmistakeerror-1,*g|k-hmaᴮ,4026,false,expert,,,,,1
ProtoKaren-336_wrongmistakeerror-1-2,ProtoKaren-336_wrongmistakeerror-1,*g|k-hmaᴮ,4025,false,expert,,,,,2
ProtoKaren-337_yampotato-1-1,ProtoKaren-337_yampotato-1,*hnwɛᴮ,4039,false,expert,,,,,1
ProtoKaren-338_year-1-1,ProtoKaren-338_year-1,*hneŋᴮ,4051,false,expert,,,,,1
ProtoKaren-339_yellow-1-1,ProtoKaren-339_yellow-1,*Ɂbaŋᴬ,4064,false,expert,,,,,1
ProtoKaren-340_yes-1-1,ProtoKaren-340_yes-1,*mwɛᴮ,4074,false,expert,,,,,1
ProtoKaren-341_youngsofttender-1-1,ProtoKaren-341_youngsofttender-1,*Ɉaᴮ,4085,false,expert,,,,,1
Kayah-1_allallgonewhole-1-1,Kayah-1_allallgonewhole-1,lɔ³³,10,false,expert,,,,,1
Kayah-2_ant-1-1,Kayah-2_ant-1,tɔ¹¹,21,false,expert,,,,,1
Kayah-3_arrive-1-1,Kayah-3_arrive-1,to¹¹,33,false,expert,,,,,1
Kayah-4_arrowdart-1-1,Kayah-4_arrowdart-1,pla¹¹,46,false,expert,,,,,1
Kayah-5_ascendgouprise-1-1,Kayah-5_ascendgouprise-1,thɛ¹¹,59,false,expert,,,,,1
Kayah-6_ashesfireplace-1-1,Kayah-6_ashesfireplace-1,phe¹¹,72,false,expert,,,,,1
Kayah-7_astringent-1-1,Kayah-7_astringent-1,khja⁵⁵,81,false,expert,,,,,1
Kayah-8_bamboo-1-1,Kayah-8_bamboo-1,we¹¹,91,false,expert,,,,,1
Kayah-10_bamboostrip-1-1,Kayah-10_bamboostrip-1,se³³,126,false,expert,,,,,1
Kayah-11_bambooshoot-1-1,Kayah-11_bambooshoot-1,bɛ¹¹,114,false,expert,,,,,1
Kayah-12_barknleatherskin-1-1,Kayah-12_barknleatherskin-1,pha⁵⁵,138,false,expert,,,,,1
Kayah-13_bat-1-1,Kayah-13_bat-1,ple¹¹,149,false,expert,,,,,1
Kayah-14_bathe-1-1,Kayah-14_bathe-1,lo¹¹,161,false,expert,,,,,1
Kayah-15_bearanimal-1-1,Kayah-15_bearanimal-1,the³³,171,false,expert,,,,,1
Kayah-16_bedbug-1-1,Kayah-16_bedbug-1,khrɛ¹¹,182,false,expert,,,,,1
Kayah-17_beeapiscerana-1-1,Kayah-17_beeapiscerana-1,wɛ⁵⁵,191,false,expert,,,,,1
Kayah-18_beeapisdorsata-1-1,Kayah-18_beeapisdorsata-1,ni³³,203,false,expert,,,,,1
Kayah-19_believe-1-1,Kayah-19_believe-1,ji¹¹,217,false,expert,,,,,1
Kayah-20_belowunderunderneath-1-1,Kayah-20_belowunderunderneath-1,le³³,224,false,expert,,,,,1
Kayah-21_biglarge-1-1,Kayah-21_biglarge-1,du¹¹,242,false,expert,,,,,1
Kayah-22_bird-1-1,Kayah-22_bird-1,thu¹¹,253,false,expert,,,,,1
Kayah-23_bitev-1-1,Kayah-23_bitev-1,Ɂa¹¹,264,false,expert,,,,,1
Kayah-24_bitter-1-1,Kayah-24_bitter-1,khe¹¹,275,false,expert,,,,,1
Kayah-25_blood-1-1,Kayah-25_blood-1,swi¹¹,288,false,expert,,,,,1
Kayah-26_blowafire-1-1,Kayah-26_blowafire-1,Ɂu³³,302,false,expert,,,,,1
Kayah-27_boarwild-1-1,Kayah-27_boarwild-1,thɛ⁵⁵mi¹¹,315,false,expert,,,,,1
Kayah-27_boarwild-1-2,Kayah-27_boarwild-1,thɛ⁵⁵mi¹¹,316,false,expert,,,,,2
Kayah-28_boat-1-1,Kayah-28_boat-1,klə³³,336,false,expert,,,,,1
Kayah-29_bodydirt-1-1,Kayah-29_bodydirt-1,khrə¹¹,348,false,expert,,,,,1
Kayah-30_boilv-1-1,Kayah-30_boilv-1,pho³³,359,false,expert,,,,,1
Kayah-31_bone-1-1,Kayah-31_bone-1,khrwi⁵⁵,371,false,expert,,,,,1
Kayah-32_braid-1-1,Kayah-32_braid-1,sə¹¹,383,false,expert,,,,,1
Kayah-33_brain-1-1,Kayah-33_brain-1,nɔ³³,17,false,expert,,,,,1
Kayah-33_brain-1-2,Kayah-33_brain-1,nɔ³³,394,false,expert,,,,,2
Kayah-34_branchaff-1-1,Kayah-34_branchaff-1,phi³³,408,false,expert,,,,,1
Kayah-35_breasts-1-1,Kayah-35_breasts-1,nu¹¹,420,false,expert,,,,,1
Kayah-36_brokensplitseparate-1-1,Kayah-36_brokensplitseparate-1,phe⁵⁵,431,false,expert,,,,,1
Kayah-37_buffalo-1-1,Kayah-37_buffalo-1,pe⁵⁵ne¹¹,444,false,expert,,,,,1
Kayah-37_buffalo-1-2,Kayah-37_buffalo-1,pe⁵⁵ne¹¹,445,false,expert,,,,,2
Kayah-38_buy-1-1,Kayah-38_buy-1,phri¹¹,469,false,expert,,,,,1
Kayah-39_caress-1-1,Kayah-39_caress-1,phɨ³³,495,false,expert,,,,,1
Kayah-41_caterpillar-1-1,Kayah-41_caterpillar-1,si⁵⁵,514,false,expert,,,,,1
Kayah-42_catfish-1-1,Kayah-42_catfish-1,ku¹¹,527,false,expert,,,,,1
Kayah-43_carapaceshell-1-1,Kayah-43_carapaceshell-1,Ɂa¹¹kɔ³³,482,false,expert,,,,,1
Kayah-43_carapaceshell-1-2,Kayah-43_carapaceshell-1,Ɂa¹¹kɔ³³,483,false,expert,,,,,2
Kayah-45_chameleon-1-1,Kayah-45_chameleon-1,khwi¹¹,555,false,expert,,,,,1
Kayah-46_charcoal-1-1,Kayah-46_charcoal-1,su¹¹,567,false,expert,,,,,1
Kayah-47_chicken-1-1,Kayah-47_chicken-1,cha³³,579,false,expert,,,,,1
Kayah-48_chilipepperpungent-1-1,Kayah-48_chilipepperpungent-1,hɛ⁵⁵,592,false,expert,,,,,1
Kayah-49_chinjaw-1-1,Kayah-49_chinjaw-1,khe¹¹,603,false,expert,,,,,1
Kayah-50_cicada-1-1,Kayah-50_cicada-1,ja¹¹,616,false,expert,,,,,1
Kayah-52_classifierhandofbananas-1-1,Kayah-52_classifierhandofbananas-1,sə¹¹,646,false,expert,,,,,1
Kayah-53_classifierforflatobjects-1-1,Kayah-53_classifierforflatobjects-1,be¹¹,666,false,expert,,,,,1
Kayah-54_classifierforpeoplepersons-1-1,Kayah-54_classifierforpeoplepersons-1,phre¹¹,696,false,expert,,,,,1
Kayah-55_classifierforapieceofmeatcakeetc-1-1,Kayah-55_classifierforapieceofmeatcakeetc-1,plɔ¹¹,656,false,expert,,,,,1
Kayah-57_classfierforroundobjects-1-1,Kayah-57_classfierforroundobjects-1,phlɔ¹¹,634,false,expert,,,,,1
Kayah-58_classifierforlongobjects-1-1,Kayah-58_classifierforlongobjects-1,bo³³,686,false,expert,,,,,1
Kayah-59_classifierforfourleggedanimals-1-1,Kayah-59_classifierforfourleggedanimals-1,do³³,677,false,expert,,,,,1
Kayah-61_combv-1-1,Kayah-61_combv-1,khwi⁵⁵,725,false,expert,,,,,1
Kayah-62_cottonthread-1-1,Kayah-62_cottonthread-1,lo¹¹,737,false,expert,,,,,1
Kayah-63_coughv-1-1,Kayah-63_coughv-1,khɨ⁵⁵,750,false,expert,,,,,1
Kayah-64_crab-1-1,Kayah-64_crab-1,chwa¹¹,763,false,expert,,,,,1
Kayah-65_cricket-1-1,Kayah-65_cricket-1,ki³³,776,false,expert,,,,,1
Kayah-67_cropoffowlgizzard-1-1,Kayah-67_cropoffowlgizzard-1,kɛ³³ni³³,800,false,expert,,,,,1
Kayah-67_cropoffowlgizzard-1-2,Kayah-67_cropoffowlgizzard-1,kɛ³³ni³³,801,false,expert,,,,,2
Kayah-68_crossv-1-1,Kayah-68_crossv-1,khɛ³³,815,false,expert,,,,,1
Kayah-69_crossbow-1-1,Kayah-69_crossbow-1,klə¹¹,823,false,expert,,,,,1
Kayah-70_crowv-1-1,Kayah-70_crowv-1,Ɂu¹¹,835,false,expert,,,,,1
Kayah-71_crushv-1-1,Kayah-71_crushv-1,no¹¹,848,false,expert,,,,,1
Kayah-72_cucumber-1-1,Kayah-72_cucumber-1,də³³,859,false,expert,,,,,1
Kayah-73_darklateevening-1-1,Kayah-73_darklateevening-1,khi⁵⁵,870,false,expert,,,,,1
Kayah-74_daughterinlaw-1-1,Kayah-74_daughterinlaw-1,dɛ¹¹,883,false,expert,,,,,1
Kayah-75_day-1-1,Kayah-75_day-1,nə¹¹,894,false,expert,,,,,1
Kayah-77_deaf-1-1,Kayah-77_deaf-1,Ɂɔ³³,918,false,expert,,,,,1
Kayah-78_deep-1-1,Kayah-78_deep-1,jɛ³³,930,false,expert,,,,,1
Kayah-79_deerbarking-1-1,Kayah-79_deerbarking-1,khə³³,942,false,expert,,,,,1
